Date,State,Day,Cases,Deaths,Code
2020-03-27,Oklahoma,66,322,8,OK
2020-03-27,Oregon,66,415,12,OR
2020-03-27,Pennsylvania,66,2218,23,PA
2020-03-27,Rhode Island,66,71,0,RI
2020-03-27,South Carolina,66,542,13,SC
2020-03-27,South Dakota,66,58,1,SD
2020-03-27,Tennessee,66,1009,2,TN
2020-03-27,Texas,66,1943,25,TX
2020-03-27,Utah,66,463,1,UT
2020-03-27,Vermont,66,178,7,VT
2020-03-27,Virginia,66,606,9,VA
2020-03-27,Washington,66,3727,179,WA
2020-03-27,West Virginia,66,96,0,WV
2020-03-27,Wisconsin,66,930,16,WI
2020-03-27,Wyoming,66,74,0,WY
2020-03-28,Alabama,67,720,4,AL
2020-03-28,Alaska,67,102,1,AK
2020-03-28,Arizona,67,773,12,AZ
2020-03-28,Arkansas,67,402,5,AR
2020-03-28,California,67,5567,122,CA
2020-03-28,Colorado,67,1896,43,CO
2020-03-28,Connecticut,67,1524,33,CT
2020-03-28,Delaware,67,214,5,DE
2020-03-28,District of Columbia,67,342,4,
2020-03-28,Florida,67,4038,56,FL
2020-03-28,Georgia,67,2219,77,GA
2020-03-28,Hawaii,67,145,0,HI
2020-03-28,Idaho,67,262,5,ID
2020-03-28,Illinois,67,3544,50,IL
2020-03-28,Indiana,67,1232,31,IN
2020-03-28,Iowa,67,298,3,IA
2020-03-28,Kansas,67,272,6,KS
2020-03-28,Kentucky,67,338,9,KY
2020-03-28,Louisiana,67,3306,136,LA
2020-03-28,Maine,67,208,1,ME
2020-03-28,Maryland,67,1066,10,MD
2020-03-28,Massachusetts,67,3899,40,MA
2020-03-28,Michigan,67,4590,112,MI
2020-03-28,Minnesota,67,443,5,MN
2020-03-28,Mississippi,67,663,13,MS
2020-03-28,Missouri,67,741,11,MO
2020-03-28,Montana,67,147,1,MT
2020-03-28,Nebraska,67,123,2,NE
2020-03-28,Nevada,67,637,14,NV
2020-03-28,New Hampshire,67,214,2,NH
2020-03-28,New Jersey,67,8646,140,NJ
2020-03-28,New Mexico,67,210,2,NM
2020-03-28,New York,67,22598,110,NY
2020-03-28,North Carolina,67,973,4,NC
2020-03-28,North Dakota,67,94,1,ND
2020-03-28,Ohio,67,1406,25,OH
2020-03-28,Oklahoma,67,377,15,OK
2020-03-28,Oregon,67,480,13,OR
2020-03-28,Pennsylvania,67,2815,35,PA
2020-03-28,Rhode Island,67,71,0,RI
2020-03-28,South Carolina,67,661,15,SC
2020-03-28,South Dakota,67,68,1,SD
2020-03-28,Tennessee,67,1203,2,TN
2020-03-28,Texas,67,2374,30,TX
2020-03-28,Utah,67,591,1,UT
2020-03-28,Vermont,67,204,7,VT
2020-03-28,Virginia,67,740,9,VA
2020-03-28,Washington,67,4153,193,WA
2020-03-28,West Virginia,67,113,0,WV
2020-03-28,Wisconsin,67,1042,17,WI
2020-03-28,Wyoming,67,85,0,WY
2020-03-29,Alabama,68,830,5,AL
2020-03-29,Alaska,68,114,2,AK
2020-03-29,Arizona,68,930,13,AZ
2020-03-29,Arkansas,68,444,6,AR
2020-03-29,California,68,6322,132,CA
2020-03-29,Colorado,68,2129,46,CO
2020-03-29,Connecticut,68,1993,34,CT
2020-03-29,Delaware,68,232,6,DE
2020-03-29,District of Columbia,68,342,4,
2020-03-29,Florida,68,4943,60,FL
2020-03-29,Georgia,68,2459,81,GA
2020-03-29,Hawaii,68,163,0,HI
2020-03-29,Idaho,68,310,6,ID
2020-03-29,Illinois,68,4615,71,IL
2020-03-29,Indiana,68,1514,32,IN
2020-03-29,Iowa,68,336,4,IA
2020-03-29,Kansas,68,333,7,KS
2020-03-29,Kentucky,68,382,9,KY
2020-03-29,Louisiana,68,3532,152,LA
2020-03-29,Maine,68,248,2,ME
2020-03-29,Maryland,68,1244,11,MD
2020-03-29,Massachusetts,68,4493,44,MA
2020-03-29,Michigan,68,5396,132,MI
2020-03-29,Minnesota,68,504,9,MN
2020-03-29,Mississippi,68,759,14,MS
2020-03-29,Missouri,68,795,12,MO
2020-03-29,Montana,68,161,1,MT
2020-03-29,Nebraska,68,139,2,NE
2020-03-29,Nevada,68,651,15,NV
2020-03-29,New Hampshire,68,258,3,NH
2020-03-29,New Jersey,68,10366,140,NJ
2020-03-29,New Mexico,68,237,2,NM
2020-03-29,New York,68,25800,121,NY
2020-03-29,North Carolina,68,1169,6,NC
2020-03-29,North Dakota,68,98,1,ND
2020-03-29,Ohio,68,1665,30,OH
2020-03-29,Oklahoma,68,429,16,OK
2020-03-29,Oregon,68,549,13,OR
2020-03-29,Pennsylvania,68,3441,40,PA
2020-03-29,Rhode Island,68,225,0,RI
2020-03-29,South Carolina,68,775,16,SC
2020-03-29,South Dakota,68,90,1,SD
2020-03-29,Tennessee,68,1380,3,TN
2020-03-29,Texas,68,2719,35,TX
2020-03-29,Utah,68,718,1,UT
2020-03-29,Vermont,68,228,7,VT
2020-03-29,Virginia,68,890,11,VA
2020-03-29,Washington,68,4634,209,WA
2020-03-29,West Virginia,68,124,1,WV
2020-03-29,Wisconsin,68,1120,17,WI
2020-03-29,Wyoming,68,88,0,WY
2020-03-30,Alabama,69,947,11,AL
2020-03-30,Alaska,69,120,2,AK
2020-03-30,Arizona,69,1169,14,AZ
2020-03-30,Arkansas,69,506,7,AR
2020-03-30,California,69,7422,147,CA
2020-03-30,Colorado,69,2496,50,CO
2020-03-30,Connecticut,69,2395,36,CT
2020-03-30,Delaware,69,264,7,DE
2020-03-30,District of Columbia,69,495,9,
2020-03-30,Florida,69,5695,72,FL
2020-03-30,Georgia,69,2918,103,GA
2020-03-30,Hawaii,69,191,0,HI
2020-03-30,Idaho,69,415,7,ID
2020-03-30,Illinois,69,5067,84,IL
2020-03-30,Indiana,69,1788,35,IN
2020-03-30,Iowa,69,424,6,IA
2020-03-30,Kansas,69,374,9,KS
2020-03-30,Kentucky,69,425,11,KY
2020-03-30,Louisiana,69,4011,186,LA
2020-03-30,Maine,69,270,3,ME
2020-03-30,Maryland,69,1415,15,MD
2020-03-30,Massachusetts,69,5261,57,MA
2020-03-30,Michigan,69,6431,197,MI
2020-03-30,Minnesota,69,576,10,MN
2020-03-30,Mississippi,69,848,16,MS
2020-03-30,Missouri,69,939,13,MO
2020-03-30,Montana,69,177,4,MT
2020-03-30,Nebraska,69,183,3,NE
2020-03-30,Nevada,69,894,18,NV
2020-03-30,New Hampshire,69,314,3,NH
2020-03-30,New Jersey,69,12796,199,NJ
2020-03-30,New Mexico,69,282,4,NM
2020-03-30,New York,69,29129,148,NY
2020-03-30,North Carolina,69,1305,6,NC
2020-03-30,North Dakota,69,110,3,ND
2020-03-30,Ohio,69,1933,40,OH
2020-03-30,Oklahoma,69,481,17,OK
2020-03-30,Oregon,69,607,16,OR
2020-03-30,Pennsylvania,69,4156,48,PA
2020-03-30,Rhode Island,69,309,0,RI
2020-03-30,South Carolina,69,925,18,SC
2020-03-30,South Dakota,69,101,1,SD
2020-03-30,Tennessee,69,1620,4,TN
2020-03-30,Texas,69,3046,46,TX
2020-03-30,Utah,69,798,1,UT
2020-03-30,Vermont,69,254,7,VT
2020-03-30,Virginia,69,1021,12,VA
2020-03-30,Washington,69,4936,221,WA
2020-03-30,West Virginia,69,145,1,WV
2020-03-30,Wisconsin,69,1269,20,WI
2020-03-30,Wyoming,69,96,0,WY
2020-03-31,Alabama,70,999,14,AL
2020-03-31,Alaska,70,133,2,AK
2020-03-31,Arizona,70,1298,17,AZ
2020-03-31,Arkansas,70,559,7,AR
2020-03-31,California,70,8584,184,CA
2020-03-31,Colorado,70,2861,68,CO
2020-03-31,Connecticut,70,3051,67,CT
2020-03-31,Delaware,70,319,10,DE
2020-03-31,District of Columbia,70,495,9,
2020-03-31,Florida,70,6742,85,FL
2020-03-31,Georgia,70,3935,124,GA
2020-03-31,Hawaii,70,209,1,HI
2020-03-31,Idaho,70,526,9,ID
2020-03-31,Illinois,70,5988,107,IL
2020-03-31,Indiana,70,2166,50,IN
2020-03-31,Iowa,70,498,7,IA
2020-03-31,Kansas,70,435,10,KS
2020-03-31,Kentucky,70,590,18,KY
2020-03-31,Louisiana,70,5215,236,LA
2020-03-31,Maine,70,297,5,ME
2020-03-31,Maryland,70,1662,18,MD
2020-03-31,Massachusetts,70,6285,84,MA
2020-03-31,Michigan,70,7537,264,MI
2020-03-31,Minnesota,70,629,10,MN
2020-03-31,Mississippi,70,937,20,MS
2020-03-31,Missouri,70,1231,15,MO
2020-03-31,Montana,70,198,4,MT
2020-03-31,Nebraska,70,199,4,NE
2020-03-31,Nevada,70,1010,26,NV
2020-03-31,New Hampshire,70,367,3,NH
2020-03-31,New Jersey,70,15013,267,NJ
2020-03-31,New Mexico,70,315,5,NM
2020-03-31,New York,70,32693,186,NY
2020-03-31,North Carolina,70,1529,10,NC
2020-03-31,North Dakota,70,126,3,ND
2020-03-31,Ohio,70,2199,55,OH
2020-03-31,Oklahoma,70,566,23,OK
2020-03-31,Oregon,70,690,18,OR
2020-03-31,Pennsylvania,70,4997,71,PA
2020-03-31,Rhode Island,70,416,0,RI
2020-03-31,South Carolina,70,1083,22,SC
2020-03-31,South Dakota,70,108,1,SD
2020-03-31,Tennessee,70,1790,5,TN
2020-03-31,Texas,70,3594,57,TX
2020-03-31,Utah,70,868,2,UT
2020-03-31,Vermont,70,282,7,VT
2020-03-31,Virginia,70,1250,12,VA
2020-03-31,Washington,70,5061,226,WA
2020-03-31,West Virginia,70,162,1,WV
2020-03-31,Wisconsin,70,1351,25,WI
2020-03-31,Wyoming,70,121,0,WY
2020-04-01,Alabama,71,1108,28,AL
2020-04-01,Alaska,71,143,2,AK
2020-04-01,Arizona,71,1413,21,AZ
2020-04-01,Arkansas,71,618,9,AR
2020-04-01,California,71,9858,211,CA
2020-04-01,Colorado,71,3211,79,CO
2020-04-01,Connecticut,71,3372,83,CT
2020-04-01,Delaware,71,368,11,DE
2020-04-01,District of Columbia,71,586,11,
2020-04-01,Florida,71,7769,100,FL
2020-04-01,Georgia,71,4256,152,GA
2020-04-01,Hawaii,71,238,1,HI
2020-04-01,Idaho,71,669,9,ID
2020-04-01,Illinois,71,6964,146,IL
2020-04-01,Indiana,71,2564,66,IN
2020-04-01,Iowa,71,548,9,IA
2020-04-01,Kansas,71,489,11,KS
2020-04-01,Kentucky,71,682,20,KY
2020-04-01,Louisiana,71,6396,275,LA
2020-04-01,Maine,71,337,7,ME
2020-04-01,Maryland,71,1951,24,MD
2020-04-01,Massachusetts,71,7482,117,MA
2020-04-01,Michigan,71,9132,334,MI
2020-04-01,Minnesota,71,689,10,MN
2020-04-01,Mississippi,71,1073,22,MS
2020-04-01,Missouri,71,1300,21,MO
2020-04-01,Montana,71,219,4,MT
2020-04-01,Nebraska,71,223,5,NE
2020-04-01,Nevada,71,1148,32,NV
2020-04-01,New Hampshire,71,415,4,NH
2020-04-01,New Jersey,71,17743,355,NJ
2020-04-01,New Mexico,71,363,6,NM
2020-04-01,New York,71,36450,278,NY
2020-04-01,North Carolina,71,1593,11,NC
2020-04-01,North Dakota,71,147,3,ND
2020-04-01,Ohio,71,2548,65,OH
2020-04-01,Oklahoma,71,719,29,OK
2020-04-01,Oregon,71,737,19,OR
2020-04-01,Pennsylvania,71,5805,78,PA
2020-04-01,Rhode Island,71,529,3,RI
2020-04-01,South Carolina,71,1293,26,SC
2020-04-01,South Dakota,71,130,1,SD
2020-04-01,Tennessee,71,2248,23,TN
2020-04-01,Texas,71,4261,63,TX
2020-04-01,Utah,71,868,3,UT
2020-04-01,Vermont,71,307,7,VT
2020-04-01,Virginia,71,1484,18,VA
2020-04-01,Washington,71,5588,250,WA
2020-04-01,West Virginia,71,191,1,WV
2020-04-01,Wisconsin,71,1552,33,WI
2020-04-01,Wyoming,71,138,0,WY
2020-04-02,Alabama,72,1270,32,AL
2020-04-02,Alaska,72,145,2,AK
2020-04-02,Arizona,72,1600,32,AZ
2020-04-02,Arkansas,72,673,11,AR
2020-04-02,California,72,11024,241,CA
2020-04-02,Colorado,72,3586,96,CO
2020-04-02,Connecticut,72,3650,111,CT
2020-04-02,Delaware,72,393,12,DE
2020-04-02,District of Columbia,72,653,12,
2020-04-02,Florida,72,8991,144,FL
2020-04-02,Georgia,72,4779,172,GA
2020-04-02,Hawaii,72,263,2,HI
2020-04-02,Idaho,72,892,9,ID
2020-04-02,Illinois,72,7667,165,IL
2020-04-02,Indiana,72,3038,78,IN
2020-04-02,Iowa,72,614,11,IA
2020-04-02,Kansas,72,554,14,KS
2020-04-02,Kentucky,72,755,34,KY
2020-04-02,Louisiana,72,9110,309,LA
2020-04-02,Maine,72,368,7,ME
2020-04-02,Maryland,72,2331,29,MD
2020-04-02,Massachusetts,72,8696,149,MA
2020-04-02,Michigan,72,10609,417,MI
2020-04-02,Minnesota,72,742,11,MN
2020-04-02,Mississippi,72,1177,26,MS
2020-04-02,Missouri,72,1693,27,MO
2020-04-02,Montana,72,241,5,MT
2020-04-02,Nebraska,72,268,6,NE
2020-04-02,Nevada,72,1316,38,NV
2020-04-02,New Hampshire,72,479,5,NH
2020-04-02,New Jersey,72,20724,535,NJ
2020-04-02,New Mexico,72,403,7,NM
2020-04-02,New York,72,40960,396,NY
2020-04-02,North Carolina,72,1858,17,NC
2020-04-02,North Dakota,72,159,3,ND
2020-04-02,Ohio,72,2903,81,OH
2020-04-02,Oklahoma,72,879,34,OK
2020-04-02,Oregon,72,827,21,OR
2020-04-02,Pennsylvania,72,7021,91,PA
2020-04-02,Rhode Island,72,565,3,RI
2020-04-02,South Carolina,72,1554,31,SC
2020-04-02,South Dakota,72,165,2,SD
2020-04-02,Tennessee,72,2768,32,TN
2020-04-02,Texas,72,4881,79,TX
2020-04-02,Utah,72,1058,3,UT
2020-04-02,Vermont,72,330,7,VT
2020-04-02,Virginia,72,1707,18,VA
2020-04-02,Washington,72,6075,272,WA
2020-04-02,West Virginia,72,217,2,WV
2020-04-02,Wisconsin,72,1730,37,WI
2020-04-02,Wyoming,72,154,0,WY
2020-04-03,Alabama,73,1535,38,AL
2020-04-03,Alaska,73,156,2,AK
2020-04-03,Arizona,73,1769,37,AZ
2020-04-03,Arkansas,73,725,11,AR
2020-04-03,California,73,12569,282,CA
2020-04-03,Colorado,73,4024,110,CO
2020-04-03,Connecticut,73,4697,131,CT
2020-04-03,Delaware,73,450,14,DE
2020-04-03,District of Columbia,73,757,15,
2020-04-03,Florida,73,10250,169,FL
2020-04-03,Georgia,73,5703,194,GA
2020-04-03,Hawaii,73,306,2,HI
2020-04-03,Idaho,73,1013,10,ID
2020-04-03,Illinois,73,8864,212,IL
2020-04-03,Indiana,73,3435,102,IN
2020-04-03,Iowa,73,699,11,IA
2020-04-03,Kansas,73,625,19,KS
2020-04-03,Kentucky,73,755,34,KY
2020-04-03,Louisiana,73,10255,366,LA
2020-04-03,Maine,73,421,9,ME
2020-04-03,Maryland,73,2758,42,MD
2020-04-03,Massachusetts,73,10189,187,MA
2020-04-03,Michigan,73,12455,477,MI
2020-04-03,Minnesota,73,789,19,MN
2020-04-03,Mississippi,73,1358,29,MS
2020-04-03,Missouri,73,1957,35,MO
2020-04-03,Montana,73,262,5,MT
2020-04-03,Nebraska,73,297,6,NE
2020-04-03,Nevada,73,1549,43,NV
2020-04-03,New Hampshire,73,540,7,NH
2020-04-03,New Jersey,73,25090,643,NJ
2020-04-03,New Mexico,73,493,10,NM
2020-04-03,New York,73,45748,460,NY
2020-04-03,North Carolina,73,2093,23,NC
2020-04-03,North Dakota,73,173,3,ND
2020-04-03,Ohio,73,3312,91,OH
2020-04-03,Oklahoma,73,990,38,OK
2020-04-03,Oregon,73,899,22,OR
2020-04-03,Pennsylvania,73,8402,102,PA
2020-04-03,Rhode Island,73,565,7,RI
2020-04-03,South Carolina,73,1700,34,SC
2020-04-03,South Dakota,73,187,2,SD
2020-04-03,Tennessee,73,2980,38,TN
2020-04-03,Texas,73,5669,97,TX
2020-04-03,Utah,73,1260,4,UT
2020-04-03,Vermont,73,383,7,VT
2020-04-03,Virginia,73,2012,35,VA
2020-04-03,Washington,73,6490,293,WA
2020-04-03,West Virginia,73,242,2,WV
2020-04-03,Wisconsin,73,1916,50,WI
2020-04-03,Wyoming,73,167,0,WY
2020-04-04,Alabama,74,1633,44,AL
2020-04-04,Alaska,74,171,5,AK
2020-04-04,Arizona,74,2019,51,AZ
2020-04-04,Arkansas,74,731,13,AR
2020-04-04,California,74,13796,323,CA
2020-04-04,Colorado,74,4363,126,CO
2020-04-04,Connecticut,74,5035,164,CT
2020-04-04,Delaware,74,593,14,DE
2020-04-04,District of Columbia,74,902,21,
2020-04-04,Florida,74,11527,194,FL
2020-04-04,Georgia,74,6295,204,GA
2020-04-04,Hawaii,74,341,2,HI
2020-04-04,Idaho,74,1077,10,ID
2020-04-04,Illinois,74,10342,248,IL
2020-04-04,Indiana,74,3951,116,IN
2020-04-04,Iowa,74,786,11,IA
2020-04-04,Kansas,74,701,21,KS
2020-04-04,Kentucky,74,840,37,KY
2020-04-04,Louisiana,74,12461,412,LA
2020-04-04,Maine,74,444,10,ME
2020-04-04,Maryland,74,3125,54,MD
2020-04-04,Massachusetts,74,11462,211,MA
2020-04-04,Michigan,74,13892,541,MI
2020-04-04,Minnesota,74,863,21,MN
2020-04-04,Mississippi,74,1455,35,MS
2020-04-04,Missouri,74,2110,43,MO
2020-04-04,Montana,74,281,6,MT
2020-04-04,Nebraska,74,339,8,NE
2020-04-04,Nevada,74,1706,46,NV
2020-04-04,New Hampshire,74,617,9,NH
2020-04-04,New Jersey,74,30189,836,NJ
2020-04-04,New Mexico,74,544,11,NM
2020-04-04,New York,74,51689,1005,NY
2020-04-04,North Carolina,74,2402,30,NC
2020-04-04,North Dakota,74,186,3,ND
2020-04-04,Ohio,74,3739,102,OH
2020-04-04,Oklahoma,74,1159,42,OK
2020-04-04,Oregon,74,1000,26,OR
2020-04-04,Pennsylvania,74,10110,140,PA
2020-04-04,Rhode Island,74,684,7,RI
2020-04-04,South Carolina,74,1917,40,SC
2020-04-04,South Dakota,74,212,2,SD
2020-04-04,Tennessee,74,3202,47,TN
2020-04-04,Texas,74,6566,124,TX
2020-04-04,Utah,74,1428,4,UT
2020-04-04,Vermont,74,449,7,VT
2020-04-04,Virginia,74,2409,35,VA
2020-04-04,Washington,74,6788,318,WA
2020-04-04,West Virginia,74,282,2,WV
2020-04-04,Wisconsin,74,2112,60,WI
2020-04-04,Wyoming,74,188,0,WY
2020-04-05,Alabama,75,1841,45,AL
2020-04-05,Alaska,75,185,6,AK
2020-04-05,Arizona,75,2269,55,AZ
2020-04-05,Arkansas,75,839,15,AR
2020-04-05,California,75,15202,351,CA
2020-04-05,Colorado,75,4704,140,CO
2020-04-05,Connecticut,75,5453,188,CT
2020-04-05,Delaware,75,673,14,DE
2020-04-05,District of Columbia,75,998,22,
2020-04-05,Florida,75,12338,220,FL
2020-04-05,Georgia,75,6459,214,GA
2020-04-05,Hawaii,75,362,2,HI
2020-04-05,Idaho,75,1101,10,ID
2020-04-05,Illinois,75,11229,283,IL
2020-04-05,Indiana,75,4409,127,IN
2020-04-05,Iowa,75,868,22,IA
2020-04-05,Kansas,75,765,23,KS
2020-04-05,Kentucky,75,1048,37,KY
2020-04-05,Louisiana,75,12975,473,LA
2020-04-05,Maine,75,459,10,ME
2020-04-05,Maryland,75,3609,68,MD
2020-04-05,Massachusetts,75,12285,226,MA
2020-04-05,Michigan,75,15329,617,MI
2020-04-05,Minnesota,75,928,25,MN
2020-04-05,Mississippi,75,1638,43,MS
2020-04-05,Missouri,75,2190,51,MO
2020-04-05,Montana,75,298,6,MT
2020-04-05,Nebraska,75,378,8,NE
2020-04-05,Nevada,75,1828,46,NV
2020-04-05,New Hampshire,75,663,9,NH
2020-04-05,New Jersey,75,33684,906,NJ
2020-04-05,New Mexico,75,624,12,NM
2020-04-05,New York,75,55359,1011,NY
2020-04-05,North Carolina,75,2585,37,NC
2020-04-05,North Dakota,75,207,3,ND
2020-04-05,Ohio,75,4043,119,OH
2020-04-05,Oklahoma,75,1252,46,OK
2020-04-05,Oregon,75,1068,27,OR
2020-04-05,Pennsylvania,75,11590,159,PA
2020-04-05,Rhode Island,75,750,7,RI
2020-04-05,South Carolina,75,2049,44,SC
2020-04-05,South Dakota,75,240,2,SD
2020-04-05,Tennessee,75,3457,50,TN
2020-04-05,Texas,75,7094,137,TX
2020-04-05,Utah,75,1591,4,UT
2020-04-05,Vermont,75,499,7,VT
2020-04-05,Virginia,75,2637,35,VA
2020-04-05,Washington,75,7369,344,WA
2020-04-05,West Virginia,75,325,3,WV
2020-04-05,Wisconsin,75,2267,73,WI
2020-04-05,Wyoming,75,200,0,WY
